n,annee,mois,jour
21754,1949,3,24
15716,1949,3,25
23644,1949,3,26
15470,1949,3,28
11358,1949,3,29
15201,1949,3,30
21568,1949,3,31
13742,1949,4,1
23222,1949,4,2
16571,1949,4,4
14366,1949,4,5
15529,1949,4,6
23270,1949,4,7
15247,1949,4,8
23539,1949,4,9
16212,1949,4,11
17031,1949,4,12
14852,1949,4,13
20928,1949,4,14
15342,1949,4,15
15859,1949,4,16
19082,1949,4,18
20728,1949,4,19
16830,1949,4,20
26466,1949,4,21
18886,1949,4,22
23706,1949,4,23
15710,1949,4,25
16117,1949,4,26
15243,1949,4,27
18746,1949,4,28
15516,1949,4,29
21287,1949,4,30
15024,1949,5,2
16190,1949,5,3
20519,1949,5,4
23448,1949,5,5
23251,1949,5,6
24060,1949,5,7
15773,1949,5,9
16541,1949,5,10
15224,1949,5,11
23568,1949,5,12
23753,1949,5,13
26091,1949,5,14
16595,1949,5,16
17223,1949,5,17
24339,1949,5,18
16045,1949,5,19
24684,1949,5,20
26151,1949,5,21
15032,1949,5,23
15839,1949,5,24
22789,1949,5,25
21163,1949,5,26
18336,1949,5,27
26645,1949,5,28
16813,1949,5,30
14994,1949,5,31
15956,1949,6,1
18766,1949,6,2
15043,1949,6,3
22675,1949,6,4
15149,1949,6,6
20153,1949,6,7
14974,1949,6,8
20951,1949,6,9
19052,1949,6,10
22009,1949,6,11
16235,1949,6,13
16144,1949,6,14
21544,1949,6,15
20538,1949,6,16
15473,1949,6,17
23150,1949,6,18
15605,1949,6,20
15809,1949,6,21
22611,1949,6,22
19129,1949,6,23
15015,1949,6,24
23499,1949,6,25
16566,1949,6,27
15610,1949,6,28
22985,1949,6,29
22569,1949,6,30
15220,1949,7,1
23872,1949,7,2
15260,1949,7,4
15538,1949,7,5
22265,1949,7,6
19732,1949,7,7
14695,1949,7,8
23179,1949,7,9
14947,1949,7,11
14723,1949,7,12
23463,1949,7,13
15711,1949,7,14
17737,1949,7,15
24069,1949,7,16
17703,1949,7,18
