n,annee,mois,jour
2611,1780,4,17
2714,1780,4,18
2634,1780,4,19
2839,1780,4,20
2826,1780,4,21
2665,1780,4,22
2532,1780,4,23
2858,1780,4,24
2613,1780,4,25
2557,1780,4,26
2787,1780,4,27
2626,1780,4,28
2531,1780,4,29
2691,1780,4,30
2823,1780,5,1
2682,1780,5,2
2741,1780,5,3
2473,1780,5,4
2840,1780,5,5
2710,1780,5,6
2564,1780,5,7
2759,1780,5,8
2334,1780,5,9
2749,1780,5,10
2697,1780,5,11
2639,1780,5,12
2617,1780,5,13
2690,1780,5,14
2689,1780,5,15
2579,1780,5,16
2861,1780,5,17
2633,1780,5,18
2569,1780,5,19
2625,1780,5,20
2832,1780,5,21
2776,1780,5,22
2613,1780,5,23
2664,1780,5,24
2663,1780,5,25
2852,1780,5,26
2624,1780,5,27
2688,1780,5,28
2709,1780,5,29
2648,1780,5,30
2562,1780,5,31
2597,1780,6,1
2659,1780,6,2
2582,1780,6,3
2909,1780,6,4
2752,1780,6,5
2741,1780,6,6
2620,1780,6,7
2565,1780,6,8
2595,1780,6,9
2588,1780,6,10
2561,1780,6,11
2261,1780,6,12
2571,1780,6,13
2474,1780,6,14
2610,1780,6,15
2595,1780,6,16
2743,1780,6,17
2519,1780,6,18
2371,1780,6,19
2580,1780,6,20
2600,1780,6,21
2454,1780,6,22
2773,1780,6,23
2479,1780,6,24
2754,1780,6,25
2764,1780,6,26
2664,1780,6,27
2438,1780,6,28
2716,1780,6,29
2345,1780,6,30
2708,1780,7,1
2575,1780,7,2
2530,1780,7,3
2640,1780,7,4
2279,1780,7,5
2517,1780,7,6
2713,1780,7,7
2657,1780,7,8
2690,1780,7,9
2648,1780,7,10
2509,1780,7,11
2274,1780,7,12
2569,1780,7,13
2467,1780,7,14
2661,1780,7,15
2618,1780,7,16
2521,1780,7,17
2580,1780,7,18
2555,1780,7,19
2559,1780,7,20
2575,1780,7,21
2679,1780,7,22
2698,1780,7,23
2597,1780,7,24
2641,1780,7,25
2438,1780,7,26
2555,1780,7,27
2597,1780,7,28
2634,1780,7,29
2847,1780,7,30
2302,1780,7,31
2699,1780,8,1
2659,1780,8,2
2671,1780,8,3
2635,1780,8,4
2554,1780,8,5
2565,1780,8,6
2708,1780,8,7
2574,1780,8,8
2717,1780,8,9
2663,1780,8,10
2660,1780,8,11
2701,1780,8,12
2665,1780,8,13
2784,1780,8,14
2505,1780,8,15
2664,1780,8,16
2693,1780,8,17
2644,1780,8,18
2539,1780,8,19
2643,1780,8,20
2792,1780,8,21
2750,1780,8,22
2623,1780,8,23
2792,1780,8,24
2859,1780,8,25
2484,1780,8,26
2573,1780,8,27
3207,1780,8,28
2312,1780,8,29
3408,1780,8,30
3049,1780,8,31
2759,1780,9,1
2504,1780,9,2
2608,1780,9,3
2722,1780,9,4
2768,1780,9,5
2668,1780,9,6
2692,1780,9,7
2488,1780,9,8
2807,1780,9,9
2767,1780,9,10
2844,1780,9,11
2477,1780,9,12
2658,1780,9,13
2465,1780,9,14
2840,1780,9,15
2586,1780,9,16
2582,1780,9,17
2837,1780,9,18
3021,1780,9,19
2742,1780,9,20
2771,1780,9,21
2642,1780,9,22
2688,1780,9,23
2647,1780,9,24
2824,1780,9,25
2468,1780,9,26
2697,1780,9,27
2362,1780,9,28
2629,1780,9,29
2522,1780,9,30
2759,1780,10,1
2787,1780,10,2
2437,1780,10,3
2541,1780,10,4
2681,1780,10,5
2898,1780,10,6
2577,1780,10,7
2664,1780,10,8
2304,1780,10,9
2523,1780,10,10
2552,1780,10,11
2439,1780,10,12
2831,1780,10,13
2527,1780,10,14
2789,1780,10,15
2803,1780,10,16
2564,1780,10,17
2481,1780,10,18
2869,1780,10,19
2780,1780,10,20
2626,1780,10,21
2444,1780,10,22
2818,1780,10,23
4549,1780,10,24
2723,1780,10,25
2672,1780,10,26
2510,1780,10,27
2732,1780,10,28
2573,1780,10,29
