n,annee,mois,jour
26624,1865,7,29
24292,1865,7,30
22166,1865,7,31
23606,1865,8,1
26988,1865,8,7
26294,1865,8,9
22025,1865,8,15
25950,1865,8,16
25904,1865,8,18
26729,1865,8,19
24998,1865,8,20
22854,1865,8,21
26051,1865,8,22
25052,1865,8,23
24219,1865,8,24
25671,1865,8,25
26568,1865,8,26
21419,1865,8,27
22017,1865,8,28
25087,1865,8,29
25754,1865,8,30
24117,1865,8,31
24322,1865,9,1
25771,1865,9,2
23350,1865,9,3
22679,1865,9,4
24830,1865,9,5
24536,1865,9,6
25742,1865,9,7
24187,1865,9,8
25067,1865,9,9
24220,1865,9,10
23385,1865,9,11
25267,1865,9,12
24986,1865,9,13
26084,1865,9,14
25313,1865,9,15
26114,1865,9,16
23125,1865,9,17
23382,1865,9,18
25010,1865,9,19
24858,1865,9,20
23771,1865,9,21
24485,1865,9,22
24394,1865,9,23
22325,1865,9,24
22929,1865,9,25
25150,1865,9,26
25538,1865,9,27
22816,1865,9,29
21801,1865,9,30
22236,1865,10,2
26325,1865,10,4
24512,1865,10,5
22628,1865,10,7
24352,1865,10,9
23576,1865,10,10
24743,1865,10,11
24791,1865,10,12
23619,1865,10,13
21184,1865,10,15
18095,1865,10,16
26067,1865,10,18
24735,1865,10,19
25818,1865,10,21
22668,1865,10,22
22722,1865,10,23
24016,1865,10,24
23472,1865,10,25
24962,1865,10,27
45844,1865,10,28
21457,1865,10,30
24352,1865,10,31
19699,1865,11,1
18279,1865,11,2
19506,1865,11,3
20036,1865,11,4
22271,1865,11,5
19518,1865,11,6
22958,1865,11,8
23799,1865,11,26
22239,1865,11,27
23791,1865,11,29
23332,1865,12,1
22141,1865,12,2
19551,1865,12,3
21882,1865,12,4
22442,1865,12,5
22740,1865,12,7
25046,1865,12,9
20936,1865,12,10
21347,1865,12,11
23541,1865,12,13
23468,1865,12,14
25391,1865,12,15
24191,1865,12,31
22168,1866,1,1
26206,1866,1,2
25719,1866,1,6
26928,1866,1,13
24641,1866,1,15
23297,1866,1,16
24385,1866,1,18
23370,1866,1,20
20938,1866,1,21
21620,1866,1,22
23923,1866,1,25
23038,1866,1,26
24293,1866,1,27
23286,1866,1,28
22098,1866,1,29
30279,1866,2,1
25104,1866,2,3
23177,1866,2,5
23422,1866,2,6
24261,1866,2,7
25441,1866,2,9
25442,1866,2,10
26632,1866,2,11
28349,1866,2,28
25055,1866,3,2
26922,1866,3,3
24602,1866,3,4
24976,1866,3,5
21725,1866,3,6
25924,1866,3,7
21051,1866,3,13
27330,1866,3,17
28525,1866,3,21
24214,1866,3,23
23440,1866,3,29
26235,1866,4,7
19316,1866,4,8
18692,1866,4,9
27594,1866,4,20
25041,1866,4,25
24679,1866,5,11
27642,1866,5,19
26201,1866,5,23
27130,1866,6,3
26696,1866,6,6
26681,1866,6,8
26598,1866,6,9
25667,1866,6,10
29227,1866,6,11
27697,1866,6,12
27527,1866,6,13
25756,1866,6,14
43769,1866,6,15
27522,1866,6,16
24225,1866,6,17
27025,1866,6,18
28843,1866,6,19
27906,1866,6,20
28242,1866,6,21
27477,1866,6,22
46652,1866,6,23
27307,1866,6,24
27978,1866,6,25
28765,1866,6,27
45080,1866,6,28
26463,1866,6,29
23284,1866,7,9
23085,1866,7,10
25037,1866,7,12
24376,1866,7,13
28393,1866,7,14
20333,1866,7,15
25713,1866,7,16
22783,1866,7,23
26790,1866,8,5
24801,1866,8,7
25424,1866,8,23
22981,1866,8,26
20961,1866,8,27
24663,1866,9,29
22285,1866,10,1
26422,1866,10,2
24027,1866,10,3
25709,1866,10,4
24773,1866,10,5
24672,1866,10,6
22707,1866,10,7
26096,1866,10,9
25186,1866,10,19
26607,1866,10,27
23658,1866,10,29
26116,1866,10,30
24271,1866,11,9
20548,1866,11,11
25152,1866,11,24
23093,1866,11,25
24213,1866,11,26
20914,1866,11,28
24189,1866,11,29
24307,1866,11,30
25041,1866,12,1
24760,1866,12,3
24295,1866,12,4
26055,1866,12,5
23377,1866,12,20
24620,1866,12,21
21730,1866,12,23
22508,1866,12,24
22980,1866,12,25
23533,1866,12,26
23849,1866,12,28
21851,1866,12,31
24680,1867,1,1
25301,1867,1,2
22957,1867,1,4
26461,1867,1,5
24006,1867,1,7
25948,1867,1,8
24378,1867,1,9
26125,1867,1,10
26046,1867,1,11
25178,1867,1,12
24311,1867,1,13
21967,1867,1,14
25230,1867,1,17
25087,1867,1,18
25381,1867,1,19
22167,1867,1,20
23386,1867,1,21
24851,1867,1,22
24048,1867,1,23
24805,1867,1,24
26556,1867,1,25
25875,1867,1,26
24387,1867,1,28
24454,1867,1,29
25279,1867,1,30
24296,1867,2,1
19834,1867,2,2
22598,1867,2,4
25959,1867,2,5
26545,1867,2,7
25560,1867,2,8
25117,1867,2,9
22732,1867,2,10
21518,1867,2,11
25973,1867,2,12
26414,1867,2,13
25023,1867,2,14
26391,1867,2,15
24520,1867,2,16
24561,1867,2,18
25642,1867,2,19
25458,1867,2,20
25279,1867,2,24
23234,1867,2,26
18564,1867,3,3
24813,1867,3,7
